Dealer_Name,Model,Company,Price ($)
Hatfield Volkswagen,Windstar,Ford,22666.833333333332
Hatfield Volkswagen,Wrangler,Jeep,18000.222222222223
Hatfield Volkswagen,Xterra,Nissan,17500.0
Iceberg Rentals,3-Sep,Saab,33874.625
Iceberg Rentals,3000GT,Mitsubishi,20640.1
Iceberg Rentals,300M,Chrysler,20643.0
Iceberg Rentals,323i,BMW,15333.666666666666
Iceberg Rentals,328i,BMW,31666.5
Iceberg Rentals,4Runner,Toyota,25001.0
Iceberg Rentals,5-Sep,Saab,28000.0
Iceberg Rentals,528i,BMW,38666.0
Iceberg Rentals,A4,Audi,12000.0
Iceberg Rentals,A6,Audi,19400.5
Iceberg Rentals,A8,Audi,13000.0
Iceberg Rentals,Accent,Hyundai,18500.0
Iceberg Rentals,Accord,Honda,25562.875
Iceberg Rentals,Altima,Nissan,20500.333333333332
Iceberg Rentals,Aurora,Oldsmobile,30100.2
Iceberg Rentals,Avenger,Dodge,30750.0
Iceberg Rentals,Beetle,Volkswagen,39087.75
Iceberg Rentals,Bonneville,Pontiac,21200.2
Iceberg Rentals,Boxter,Porsche,24357.285714285714
Iceberg Rentals,Bravada,Oldsmobile,36000.0
Iceberg Rentals,Breeze,Plymouth,21000.333333333332
Iceberg Rentals,C-Class,Mercedes-B,17000.0
Iceberg Rentals,C70,Volvo,26200.2
Iceberg Rentals,CL500,Mercedes-B,23850.25
Iceberg Rentals,CLK Coupe,Mercedes-B,22000.0
Iceberg Rentals,CR-V,Honda,19500.25
Iceberg Rentals,Cabrio,Volkswagen,18562.75
Iceberg Rentals,Camaro,Chevrolet,17000.0
Iceberg Rentals,Camry,Toyota,31500.0
Iceberg Rentals,Caravan,Dodge,20940.4
Iceberg Rentals,Carrera Cabrio,Porsche,32000.0
Iceberg Rentals,Carrera Coupe,Porsche,23333.333333333332
Iceberg Rentals,Catera,Cadillac,57998.5
Iceberg Rentals,Cavalier,Chevrolet,21000.375
Iceberg Rentals,Celica,Toyota,29786.14285714286
Iceberg Rentals,Cherokee,Jeep,25000.5
Iceberg Rentals,Cirrus,Chrysler,12001.0
Iceberg Rentals,Civic,Honda,34500.0
Iceberg Rentals,Concorde,Chrysler,27667.0
Iceberg Rentals,Continental,Lincoln,38724.25
Iceberg Rentals,Contour,Ford,44999.0
Iceberg Rentals,Corolla,Toyota,33560.0
Iceberg Rentals,Corvette,Chevrolet,31367.333333333332
Iceberg Rentals,Cougar,Mercury,25333.666666666668
Iceberg Rentals,Crown Victoria,Ford,20233.666666666668
Iceberg Rentals,Cutlass,Oldsmobile,34428.71428571428
Iceberg Rentals,Dakota,Dodge,15000.333333333334
Iceberg Rentals,DeVille,Cadillac,57998.5
Iceberg Rentals,Diamante,Mitsubishi,24800.0
Iceberg Rentals,Durango,Dodge,29125.75
Iceberg Rentals,E-Class,Mercedes-B,31000.0
Iceberg Rentals,ES300,Lexus,34000.0
Iceberg Rentals,Eclipse,Mitsubishi,22875.25
Iceberg Rentals,Elantra,Hyundai,24000.5
Iceberg Rentals,Eldorado,Cadillac,39749.833333333336
Iceberg Rentals,Escalade,Cadillac,30125.0
Iceberg Rentals,Escort,Ford,11000.0
Iceberg Rentals,Expedition,Ford,15333.333333333334
Iceberg Rentals,Explorer,Ford,27417.333333333332
Iceberg Rentals,F-Series,Ford,13525.5
Iceberg Rentals,Firebird,Pontiac,43000.0
Iceberg Rentals,Focus,Ford,34166.833333333336
Iceberg Rentals,Forester,Subaru,23960.2
Iceberg Rentals,Frontier,Nissan,17400.0
Iceberg Rentals,GS300,Lexus,34000.5
Iceberg Rentals,GS400,Lexus,22400.0
Iceberg Rentals,GTI,Volkswagen,24700.0
Iceberg Rentals,Galant,Mitsubishi,40167.0
Iceberg Rentals,Golf,Volkswagen,21875.0
Iceberg Rentals,Grand Am,Pontiac,19000.0
Iceberg Rentals,Grand Cherokee,Jeep,24250.0
Iceberg Rentals,Grand Marquis,Mercury,15800.2
Iceberg Rentals,Grand Prix,Pontiac,49999.25
Iceberg Rentals,I30,Infiniti,35833.666666666664
Iceberg Rentals,Impala,Chevrolet,21667.0
Iceberg Rentals,Integra,Acura,45000.0
Iceberg Rentals,Intrigue,Oldsmobile,34750.5
Iceberg Rentals,Jetta,Volkswagen,27277.833333333332
Iceberg Rentals,LHS,Chrysler,27880.6
Iceberg Rentals,LS,Saturn,46625.0
Iceberg Rentals,LS400,Lexus,38000.0
Iceberg Rentals,LW,Saturn,24750.25
Iceberg Rentals,LX470,Lexus,43500.0
Iceberg Rentals,Land Cruiser,Toyota,20000.0
Iceberg Rentals,LeSabre,Buick,20000.0
Iceberg Rentals,Lumina,Chevrolet,27250.0
Iceberg Rentals,M-Class,Mercedes-B,33333.333333333336
Iceberg Rentals,Malibu,Chevrolet,37499.625
Iceberg Rentals,Maxima,Nissan,38000.0
Iceberg Rentals,Metro,Chevrolet,19033.666666666668
Iceberg Rentals,Monte Carlo,Chevrolet,35000.0
Iceberg Rentals,Montero,Mitsubishi,16000.0
Iceberg Rentals,Montero Sport,Mitsubishi,44500.28571428572
Iceberg Rentals,Mountaineer,Mercury,21000.333333333332
Iceberg Rentals,Mustang,Ford,24583.666666666668
Iceberg Rentals,Mystique,Mercury,29000.0
Iceberg Rentals,Navigator,Lincoln,26166.833333333332
Iceberg Rentals,Neon,Dodge,19000.0
Iceberg Rentals,Neon,Plymouth,27125.0
Iceberg Rentals,Odyssey,Honda,45000.0
Iceberg Rentals,Outback,Subaru,42000.0
Iceberg Rentals,Park Avenue,Buick,50082.5
Iceberg Rentals,Passat,Volkswagen,20470.0
Iceberg Rentals,Passport,Honda,22375.25
Iceberg Rentals,Pathfinder,Nissan,32916.333333333336
Iceberg Rentals,Prizm,Chevrolet,21877.0
Iceberg Rentals,Prowler,Plymouth,23500.333333333332
Iceberg Rentals,Quest,Nissan,29666.666666666668
Iceberg Rentals,RAV4,Toyota,23250.0
Iceberg Rentals,RL,Acura,22678.0
Iceberg Rentals,Ram Pickup,Dodge,24078.222222222223
Iceberg Rentals,Ram Van,Dodge,25842.785714285714
Iceberg Rentals,Ram Wagon,Dodge,22000.5
Iceberg Rentals,Ranger,Ford,27999.875
Iceberg Rentals,Regal,Buick,25162.5
Iceberg Rentals,S-Class,Mercedes-B,29200.6
Iceberg Rentals,S-Type,Jaguar,37000.0
Iceberg Rentals,S40,Volvo,31560.1
Iceberg Rentals,S70,Volvo,23875.75
Iceberg Rentals,S80,Volvo,23000.0
Iceberg Rentals,SC,Saturn,33150.25
Iceberg Rentals,SL,Saturn,11000.0
Iceberg Rentals,SL-Class,Mercedes-B,30000.666666666668
Iceberg Rentals,SLK,Mercedes-B,28917.0
Iceberg Rentals,SLK230,Mercedes-B,35399.8
Iceberg Rentals,SW,Saturn,28866.666666666668
Iceberg Rentals,Sable,Mercury,44499.5625
Iceberg Rentals,Sebring Coupe,Chrysler,22800.5
Iceberg Rentals,Sentra,Nissan,16000.0
Iceberg Rentals,Seville,Cadillac,36667.0
Iceberg Rentals,Sienna,Toyota,20600.2
Iceberg Rentals,Silhouette,Oldsmobile,29408.909090909092
Iceberg Rentals,Sonata,Hyundai,20000.0
Iceberg Rentals,Stratus,Dodge,28001.0
Iceberg Rentals,Sunfire,Pontiac,25000.2
Iceberg Rentals,TL,Acura,21600.166666666668
Iceberg Rentals,Tacoma,Toyota,43900.2
Iceberg Rentals,Taurus,Ford,38799.4
Iceberg Rentals,Town car,Lincoln,22200.0
Iceberg Rentals,V40,Volvo,18000.0
Iceberg Rentals,V70,Volvo,39000.0
Iceberg Rentals,Villager,Mercury,20333.5
Iceberg Rentals,Viper,Dodge,26500.14285714286
Iceberg Rentals,Voyager,Plymouth,31333.0
Iceberg Rentals,Windstar,Ford,24001.0
Iceberg Rentals,Wrangler,Jeep,26749.875
Iceberg Rentals,Xterra,Nissan,16800.2
Jeff Drennen GM Super Store,Camaro 2SS,Chevrolet,44986.0
Jensen Buick GMC,LaCrosse Premium,Buick,26995.0
John Lee Nissan,Z Sport,Nissan,39900.0
Loeber Motors Mercedes-Benz,AMG E 53 E 53 AMG,Mercedes-Benz,69795.0
Long Beach BMW,M550 i xDrive,BMW,54997.0
Matheny Motor Truck Company,Envista Sport Touring,Buick,24500.0
McKinney Dodge Chrysler Jeep,3-Sep,Saab,33142.71428571428
McKinney Dodge Chrysler Jeep,3000GT,Mitsubishi,22312.75
McKinney Dodge Chrysler Jeep,300M,Chrysler,22333.5
McKinney Dodge Chrysler Jeep,323i,BMW,17250.5
McKinney Dodge Chrysler Jeep,328i,BMW,21841.666666666668
McKinney Dodge Chrysler Jeep,4Runner,Toyota,25500.0
McKinney Dodge Chrysler Jeep,5-Sep,Saab,28000.0
McKinney Dodge Chrysler Jeep,528i,BMW,26888.833333333332
McKinney Dodge Chrysler Jeep,A4,Audi,19625.0
McKinney Dodge Chrysler Jeep,A6,Audi,22535.85714285714
McKinney Dodge Chrysler Jeep,Accord,Honda,34166.833333333336
McKinney Dodge Chrysler Jeep,Aurora,Oldsmobile,49999.333333333336
McKinney Dodge Chrysler Jeep,Avenger,Dodge,25667.333333333332
McKinney Dodge Chrysler Jeep,Beetle,Volkswagen,37267.0
McKinney Dodge Chrysler Jeep,Bonneville,Pontiac,19500.5
McKinney Dodge Chrysler Jeep,Boxter,Porsche,14000.0
McKinney Dodge Chrysler Jeep,Bravada,Oldsmobile,22340.2
McKinney Dodge Chrysler Jeep,C-Class,Mercedes-B,13667.0
McKinney Dodge Chrysler Jeep,C70,Volvo,26612.6875
McKinney Dodge Chrysler Jeep,CL500,Mercedes-B,25243.0
McKinney Dodge Chrysler Jeep,CLK Coupe,Mercedes-B,22000.0
McKinney Dodge Chrysler Jeep,CR-V,Honda,17685.714285714286
McKinney Dodge Chrysler Jeep,Cabrio,Volkswagen,18200.4
McKinney Dodge Chrysler Jeep,Camaro,Chevrolet,32600.5
McKinney Dodge Chrysler Jeep,Camry,Toyota,30600.0
McKinney Dodge Chrysler Jeep,Carrera Cabrio,Porsche,24667.0
McKinney Dodge Chrysler Jeep,Carrera Coupe,Porsche,21458.666666666668
McKinney Dodge Chrysler Jeep,Catera,Cadillac,28000.0
McKinney Dodge Chrysler Jeep,Cavalier,Chevrolet,17514.714285714286
McKinney Dodge Chrysler Jeep,Celica,Toyota,23750.0
McKinney Dodge Chrysler Jeep,Cirrus,Chrysler,12000.0
McKinney Dodge Chrysler Jeep,Civic,Honda,37833.666666666664
McKinney Dodge Chrysler Jeep,Concorde,Chrysler,15300.0
McKinney Dodge Chrysler Jeep,Continental,Lincoln,34333.166666666664
McKinney Dodge Chrysler Jeep,Contour,Ford,44999.0
McKinney Dodge Chrysler Jeep,Corolla,Toyota,14000.0
McKinney Dodge Chrysler Jeep,Corvette,Chevrolet,34187.875
McKinney Dodge Chrysler Jeep,Cougar,Mercury,27660.0
McKinney Dodge Chrysler Jeep,Crown Victoria,Ford,23700.2
McKinney Dodge Chrysler Jeep,Cutlass,Oldsmobile,34000.666666666664
McKinney Dodge Chrysler Jeep,Dakota,Dodge,21000.0
McKinney Dodge Chrysler Jeep,DeVille,Cadillac,39999.75
McKinney Dodge Chrysler Jeep,Diamante,Mitsubishi,19736.545454545456
McKinney Dodge Chrysler Jeep,Durango,Dodge,17196.666666666668
McKinney Dodge Chrysler Jeep,E-Class,Mercedes-B,27900.0
McKinney Dodge Chrysler Jeep,ES300,Lexus,27000.0
McKinney Dodge Chrysler Jeep,Eclipse,Mitsubishi,22750.0
McKinney Dodge Chrysler Jeep,Elantra,Hyundai,22000.0
McKinney Dodge Chrysler Jeep,Eldorado,Cadillac,30666.833333333332
McKinney Dodge Chrysler Jeep,Escalade,Cadillac,33000.0
McKinney Dodge Chrysler Jeep,Escort,Ford,12667.166666666666
McKinney Dodge Chrysler Jeep,Expedition,Ford,22800.333333333332
McKinney Dodge Chrysler Jeep,Explorer,Ford,17408.083333333332
McKinney Dodge Chrysler Jeep,Firebird,Pontiac,43000.0
McKinney Dodge Chrysler Jeep,Focus,Ford,33000.0
McKinney Dodge Chrysler Jeep,Forester,Subaru,22538.69230769231
McKinney Dodge Chrysler Jeep,Frontier,Nissan,29714.571428571428
McKinney Dodge Chrysler Jeep,GS300,Lexus,51000.0
McKinney Dodge Chrysler Jeep,GS400,Lexus,18333.666666666668
McKinney Dodge Chrysler Jeep,GTI,Volkswagen,26000.0
McKinney Dodge Chrysler Jeep,Galant,Mitsubishi,36001.0
McKinney Dodge Chrysler Jeep,Golf,Volkswagen,30000.5
McKinney Dodge Chrysler Jeep,Grand Am,Pontiac,28200.0
McKinney Dodge Chrysler Jeep,Grand Cherokee,Jeep,15166.666666666666
McKinney Dodge Chrysler Jeep,Grand Marquis,Mercury,37272.181818181816
McKinney Dodge Chrysler Jeep,Grand Prix,Pontiac,30750.0
McKinney Dodge Chrysler Jeep,I30,Infiniti,30500.166666666668
McKinney Dodge Chrysler Jeep,Impala,Chevrolet,22000.0
McKinney Dodge Chrysler Jeep,Integra,Acura,45000.0
McKinney Dodge Chrysler Jeep,Intrepid,Dodge,11501.0
McKinney Dodge Chrysler Jeep,Intrigue,Oldsmobile,41500.0
McKinney Dodge Chrysler Jeep,Jetta,Volkswagen,29799.7
McKinney Dodge Chrysler Jeep,LHS,Chrysler,29511.333333333332
McKinney Dodge Chrysler Jeep,LS,Saturn,40000.666666666664
McKinney Dodge Chrysler Jeep,LS400,Lexus,36277.833333333336
McKinney Dodge Chrysler Jeep,LW,Saturn,22333.5
McKinney Dodge Chrysler Jeep,LX470,Lexus,28167.0
McKinney Dodge Chrysler Jeep,Land Cruiser,Toyota,24200.4
McKinney Dodge Chrysler Jeep,Lumina,Chevrolet,14500.25
McKinney Dodge Chrysler Jeep,M-Class,Mercedes-B,35666.666666666664
McKinney Dodge Chrysler Jeep,Malibu,Chevrolet,34999.92857142857
McKinney Dodge Chrysler Jeep,Maxima,Nissan,31400.2
McKinney Dodge Chrysler Jeep,Metro,Chevrolet,21000.4
McKinney Dodge Chrysler Jeep,Mirage,Mitsubishi,9000.0
McKinney Dodge Chrysler Jeep,Monte Carlo,Chevrolet,24833.5
McKinney Dodge Chrysler Jeep,Montero Sport,Mitsubishi,34967.0
McKinney Dodge Chrysler Jeep,Mountaineer,Mercury,21000.333333333332
McKinney Dodge Chrysler Jeep,Mustang,Ford,30250.75
McKinney Dodge Chrysler Jeep,Mystique,Mercury,9000.0
McKinney Dodge Chrysler Jeep,Navigator,Lincoln,19250.5
McKinney Dodge Chrysler Jeep,Neon,Plymouth,19800.6
McKinney Dodge Chrysler Jeep,Odyssey,Honda,27000.0
McKinney Dodge Chrysler Jeep,Outback,Subaru,35417.166666666664
McKinney Dodge Chrysler Jeep,Park Avenue,Buick,23000.0
McKinney Dodge Chrysler Jeep,Passat,Volkswagen,16327.272727272728
McKinney Dodge Chrysler Jeep,Passport,Honda,27001.0
McKinney Dodge Chrysler Jeep,Pathfinder,Nissan,22999.833333333332
McKinney Dodge Chrysler Jeep,Prizm,Chevrolet,20620.2
McKinney Dodge Chrysler Jeep,Prowler,Plymouth,49399.0
McKinney Dodge Chrysler Jeep,Quest,Nissan,22000.5
McKinney Dodge Chrysler Jeep,RAV4,Toyota,31399.9
McKinney Dodge Chrysler Jeep,RL,Acura,23041.75
McKinney Dodge Chrysler Jeep,Ram Pickup,Dodge,38625.0
McKinney Dodge Chrysler Jeep,Ram Van,Dodge,29999.625
McKinney Dodge Chrysler Jeep,Ram Wagon,Dodge,22000.0
McKinney Dodge Chrysler Jeep,Ranger,Ford,18000.0
McKinney Dodge Chrysler Jeep,Regal,Buick,37250.25
McKinney Dodge Chrysler Jeep,S-Class,Mercedes-B,28500.083333333332
McKinney Dodge Chrysler Jeep,S-Type,Jaguar,27107.428571428572
McKinney Dodge Chrysler Jeep,S40,Volvo,26566.833333333332
McKinney Dodge Chrysler Jeep,S70,Volvo,24000.0
McKinney Dodge Chrysler Jeep,S80,Volvo,23050.5
McKinney Dodge Chrysler Jeep,SC,Saturn,40249.25
McKinney Dodge Chrysler Jeep,SL-Class,Mercedes-B,34000.333333333336
McKinney Dodge Chrysler Jeep,SLK,Mercedes-B,33083.333333333336
McKinney Dodge Chrysler Jeep,SLK230,Mercedes-B,14000.0
McKinney Dodge Chrysler Jeep,SW,Saturn,28667.0
McKinney Dodge Chrysler Jeep,Sable,Mercury,41999.25
McKinney Dodge Chrysler Jeep,Sebring Coupe,Chrysler,26000.285714285714
McKinney Dodge Chrysler Jeep,Sentra,Nissan,16000.5
McKinney Dodge Chrysler Jeep,Seville,Cadillac,44000.0
McKinney Dodge Chrysler Jeep,Sienna,Toyota,13500.0
McKinney Dodge Chrysler Jeep,Silhouette,Oldsmobile,36272.27272727273
McKinney Dodge Chrysler Jeep,Sonata,Hyundai,17520.6
McKinney Dodge Chrysler Jeep,Stratus,Dodge,31300.0
McKinney Dodge Chrysler Jeep,Sunfire,Pontiac,35000.2
McKinney Dodge Chrysler Jeep,TL,Acura,24082.18181818182
McKinney Dodge Chrysler Jeep,Tacoma,Toyota,43399.6
McKinney Dodge Chrysler Jeep,Taurus,Ford,54248.875
McKinney Dodge Chrysler Jeep,Town & Country,Chrysler,17000.0
McKinney Dodge Chrysler Jeep,Town car,Lincoln,28000.0
McKinney Dodge Chrysler Jeep,V70,Volvo,39000.0
McKinney Dodge Chrysler Jeep,Villager,Mercury,17300.2
McKinney Dodge Chrysler Jeep,Viper,Dodge,36276.0
McKinney Dodge Chrysler Jeep,Voyager,Plymouth,18000.25
McKinney Dodge Chrysler Jeep,Windstar,Ford,25000.5
McKinney Dodge Chrysler Jeep,Wrangler,Jeep,18300.2
McKinney Dodge Chrysler Jeep,Xterra,Nissan,17500.0
Mercedes-Benz of Hampton,AMG E 53 Base 4MATIC,Mercedes-Benz,69600.0
Mercedes-Benz of Littleton,G-Class G 550 4MATIC,Mercedes-Benz,141026.5
Mercedes-Benz of Louisville,AMG G 63 4MATIC,Mercedes-Benz,141026.5
Motor Vehicle Branch Office,3-Sep,Saab,34499.625
Motor Vehicle Branch Office,3000GT,Mitsubishi,22650.375
Motor Vehicle Branch Office,300M,Chrysler,19821.571428571428
Motor Vehicle Branch Office,323i,BMW,18366.666666666668
Motor Vehicle Branch Office,328i,BMW,21000.5
Motor Vehicle Branch Office,4Runner,Toyota,35000.0
Motor Vehicle Branch Office,5-Sep,Saab,28001.0
Motor Vehicle Branch Office,528i,BMW,21675.333333333332
Motor Vehicle Branch Office,A4,Audi,19500.0
Motor Vehicle Branch Office,A6,Audi,24250.25
Motor Vehicle Branch Office,A8,Audi,13001.0
Motor Vehicle Branch Office,Accent,Hyundai,18400.0
Motor Vehicle Branch Office,Accord,Honda,22778.222222222223
Motor Vehicle Branch Office,Alero,Oldsmobile,17250.0
Motor Vehicle Branch Office,Altima,Nissan,20516.833333333332
Motor Vehicle Branch Office,Aurora,Oldsmobile,27333.666666666668
Motor Vehicle Branch Office,Avenger,Dodge,27833.333333333332
Motor Vehicle Branch Office,Beetle,Volkswagen,33000.0
Motor Vehicle Branch Office,Bonneville,Pontiac,27600.5
Motor Vehicle Branch Office,Boxter,Porsche,14000.0
Motor Vehicle Branch Office,Bravada,Oldsmobile,25083.5
Motor Vehicle Branch Office,Breeze,Plymouth,22001.0
Motor Vehicle Branch Office,C-Class,Mercedes-B,15125.5
Motor Vehicle Branch Office,C70,Volvo,25500.25
Motor Vehicle Branch Office,CL500,Mercedes-B,22233.666666666668
Motor Vehicle Branch Office,CLK Coupe,Mercedes-B,22001.0
Motor Vehicle Branch Office,CR-V,Honda,24933.333333333332
Motor Vehicle Branch Office,Cabrio,Volkswagen,18000.2
Motor Vehicle Branch Office,Camaro,Chevrolet,30750.25
Motor Vehicle Branch Office,Camry,Toyota,29000.0
Motor Vehicle Branch Office,Caravan,Dodge,21666.666666666668
Motor Vehicle Branch Office,Carrera Cabrio,Porsche,32000.0
Motor Vehicle Branch Office,Carrera Coupe,Porsche,17000.25
Motor Vehicle Branch Office,Catera,Cadillac,57998.5
Motor Vehicle Branch Office,Cavalier,Chevrolet,21600.4
Motor Vehicle Branch Office,Celica,Toyota,35000.333333333336
Motor Vehicle Branch Office,Century,Buick,17000.0
Motor Vehicle Branch Office,Cherokee,Jeep,28833.333333333332
Motor Vehicle Branch Office,Civic,Honda,34000.0
Motor Vehicle Branch Office,Concorde,Chrysler,27857.714285714286
Motor Vehicle Branch Office,Continental,Lincoln,44665.666666666664
Motor Vehicle Branch Office,Contour,Ford,57998.5
Motor Vehicle Branch Office,Corolla,Toyota,34666.666666666664
Motor Vehicle Branch Office,Corvette,Chevrolet,27150.5
Motor Vehicle Branch Office,Cougar,Mercury,28800.2
Motor Vehicle Branch Office,Crown Victoria,Ford,24500.5
Motor Vehicle Branch Office,Cutlass,Oldsmobile,37500.166666666664
Motor Vehicle Branch Office,Dakota,Dodge,12000.0
Motor Vehicle Branch Office,DeVille,Cadillac,48998.875
Motor Vehicle Branch Office,Diamante,Mitsubishi,25750.25
Motor Vehicle Branch Office,Durango,Dodge,20250.25
Motor Vehicle Branch Office,E-Class,Mercedes-B,25666.666666666668
Motor Vehicle Branch Office,ES300,Lexus,27000.0
Motor Vehicle Branch Office,Eclipse,Mitsubishi,27000.5
Motor Vehicle Branch Office,Elantra,Hyundai,22001.0
Motor Vehicle Branch Office,Eldorado,Cadillac,43999.25
Motor Vehicle Branch Office,Escalade,Cadillac,29333.666666666668
Motor Vehicle Branch Office,Escort,Ford,12667.333333333334
Motor Vehicle Branch Office,Expedition,Ford,15333.333333333334
Motor Vehicle Branch Office,Explorer,Ford,29100.4
Motor Vehicle Branch Office,F-Series,Ford,21700.0
Motor Vehicle Branch Office,Firebird,Pontiac,43200.0
Motor Vehicle Branch Office,Focus,Ford,32807.28571428572
Motor Vehicle Branch Office,Forester,Subaru,17001.0
Motor Vehicle Branch Office,Frontier,Nissan,32857.28571428572
Motor Vehicle Branch Office,GS300,Lexus,39666.666666666664
Motor Vehicle Branch Office,GS400,Lexus,16333.666666666666
Motor Vehicle Branch Office,GTI,Volkswagen,23562.5
Motor Vehicle Branch Office,Galant,Mitsubishi,39000.0
Motor Vehicle Branch Office,Golf,Volkswagen,17500.5
Motor Vehicle Branch Office,Grand Am,Pontiac,17967.0
Motor Vehicle Branch Office,Grand Cherokee,Jeep,20000.0
Motor Vehicle Branch Office,Grand Marquis,Mercury,29999.833333333332
Motor Vehicle Branch Office,Grand Prix,Pontiac,44249.25
Motor Vehicle Branch Office,I30,Infiniti,21500.0
Motor Vehicle Branch Office,Impala,Chevrolet,21667.0
Motor Vehicle Branch Office,Integra,Acura,45000.0
Motor Vehicle Branch Office,Intrepid,Dodge,24400.0
Motor Vehicle Branch Office,Intrigue,Oldsmobile,33333.666666666664
Motor Vehicle Branch Office,Jetta,Volkswagen,31350.041666666668
Motor Vehicle Branch Office,LHS,Chrysler,30581.909090909092
Motor Vehicle Branch Office,LS,Saturn,30254.85714285714
Motor Vehicle Branch Office,LS400,Lexus,37499.63636363636
Motor Vehicle Branch Office,LW,Saturn,25611.333333333332
Motor Vehicle Branch Office,LX470,Lexus,22800.2
Motor Vehicle Branch Office,Land Cruiser,Toyota,22000.333333333332
Motor Vehicle Branch Office,Lumina,Chevrolet,26666.833333333332
Motor Vehicle Branch Office,M-Class,Mercedes-B,41000.0
Motor Vehicle Branch Office,Malibu,Chevrolet,14000.5
Motor Vehicle Branch Office,Maxima,Nissan,54000.5
Motor Vehicle Branch Office,Metro,Chevrolet,16750.125
Motor Vehicle Branch Office,Monte Carlo,Chevrolet,30333.333333333332
Motor Vehicle Branch Office,Montero,Mitsubishi,16000.0
Motor Vehicle Branch Office,Montero Sport,Mitsubishi,44900.22222222222
Motor Vehicle Branch Office,Mountaineer,Mercury,21000.333333333332
Motor Vehicle Branch Office,Mustang,Ford,22500.6
Motor Vehicle Branch Office,Mystique,Mercury,19001.0
Motor Vehicle Branch Office,Navigator,Lincoln,22625.0
Motor Vehicle Branch Office,Neon,Dodge,19000.0
Motor Vehicle Branch Office,Neon,Plymouth,19200.2
Motor Vehicle Branch Office,Odyssey,Honda,36000.666666666664
Motor Vehicle Branch Office,Outback,Subaru,34000.0
Motor Vehicle Branch Office,Park Avenue,Buick,38772.5
Motor Vehicle Branch Office,Passat,Volkswagen,20033.666666666668
Motor Vehicle Branch Office,Passport,Honda,22857.14285714286
Motor Vehicle Branch Office,Pathfinder,Nissan,34166.166666666664
Motor Vehicle Branch Office,Prizm,Chevrolet,22283.5
Motor Vehicle Branch Office,Prowler,Plymouth,32714.0
Motor Vehicle Branch Office,Quest,Nissan,22000.5
Motor Vehicle Branch Office,RAV4,Toyota,23967.0
Motor Vehicle Branch Office,RL,Acura,22350.1
Motor Vehicle Branch Office,Ram Pickup,Dodge,24970.4
Motor Vehicle Branch Office,Ram Van,Dodge,29399.7
Motor Vehicle Branch Office,Ranger,Ford,18500.0
Motor Vehicle Branch Office,Regal,Buick,31500.333333333332
Motor Vehicle Branch Office,S-Class,Mercedes-B,24636.409090909092
